,Unnamed: 0,userId,movieId,rating,timestamp
3377,22525,153,55247,5.0,1525548301
3378,22552,153,89904,5.0,1525549048
3379,22555,153,94959,5.0,1525548438
3380,22604,154,356,5.0,1486297094
3381,22605,154,1097,5.0,1486297201
3382,22607,154,1704,5.0,1486297118
3383,22608,154,4896,5.0,1486297175
3384,22609,154,68954,5.0,1486297122
3385,22610,154,69844,5.0,1486297146
3386,22611,154,71264,5.0,1486297266
3387,22612,154,72998,5.0,1486297187
3388,22614,154,76093,5.0,1486297152
3389,22616,154,79132,5.0,1486297098
3390,22617,154,81834,5.0,1486297144
3391,22619,154,89745,5.0,1486297130
3392,22620,154,96610,5.0,1486297183
3393,22621,154,98243,5.0,1486297248
3394,22624,154,108932,5.0,1486297171
3395,22625,154,109487,5.0,1486297151
3396,22626,154,110102,5.0,1486297139
3397,22627,154,112852,5.0,1486297096
3398,22629,154,115617,5.0,1486297133
3399,22630,154,119145,5.0,1486297139
3400,22631,154,122892,5.0,1486297180
3401,22632,154,122900,5.0,1486297182
3402,22633,154,122904,5.0,1486297099
3403,22664,155,2502,5.0,961860688
3404,22665,155,2628,5.0,961889079
3405,22667,155,2879,5.0,961889063
3406,22679,155,3615,5.0,963872125
3407,22688,156,21,5.0,946799679
3408,22701,156,154,5.0,939842396
3409,22707,156,296,5.0,939884874
3410,22717,156,417,5.0,946799612
3411,22735,156,608,5.0,946798345
3412,22739,156,750,5.0,946798960
3413,22748,156,858,5.0,946798345
3414,22749,156,866,5.0,939843203
3415,22751,156,898,5.0,939853337
3416,22752,156,904,5.0,940290635
3417,22753,156,905,5.0,939853546
3418,22754,156,908,5.0,940290635
3419,22755,156,910,5.0,939854008
3420,22756,156,912,5.0,946798960
3421,22757,156,913,5.0,946798252
3422,22763,156,923,5.0,939884805
3423,22765,156,930,5.0,939854531
3424,22766,156,933,5.0,946799400
3425,22767,156,936,5.0,939853418
3426,22768,156,945,5.0,939854008
3427,22770,156,947,5.0,939853546
3428,22784,156,1084,5.0,946798346
3429,22789,156,1136,5.0,939854531
3430,22793,156,1179,5.0,939897861
3431,22796,156,1199,5.0,939854571
3432,22798,156,1206,5.0,1106855084
3433,22802,156,1212,5.0,946800148
3434,22804,156,1217,5.0,946799037
3435,22812,156,1230,5.0,946799250
3436,22816,156,1244,5.0,946799354
3437,22817,156,1247,5.0,946800180
3438,22818,156,1248,5.0,941922620
3439,22819,156,1251,5.0,960646812
3440,22822,156,1256,5.0,946798960
3441,22826,156,1265,5.0,946799291
3442,22834,156,1284,5.0,946798252
3443,22840,156,1299,5.0,946799057
3444,22843,156,1354,5.0,939884805
3445,22857,156,1596,5.0,939886253
3446,22859,156,1617,5.0,939897861
3447,22864,156,1683,5.0,939842984
3448,22875,156,1836,5.0,946798204
3449,22890,156,1966,5.0,946799354
3450,22893,156,2019,5.0,939842664
3451,22898,156,2076,5.0,939898085
3452,22907,156,2130,5.0,946798381
3453,22908,156,2131,5.0,951113099
3454,22915,156,2239,5.0,946799476
3455,22919,156,2289,5.0,939884874
3456,22927,156,2360,5.0,960646812
3457,22937,156,2511,5.0,946798434
3458,22944,156,2692,5.0,951112971
3459,22947,156,2732,5.0,946800163
3460,22970,156,2997,5.0,1106854958
3461,22972,156,3022,5.0,946799236
3462,22974,156,3030,5.0,946799236
3463,22982,156,3096,5.0,946799236
3464,22983,156,3099,5.0,946799570
3465,22988,156,3134,5.0,946798960
3466,22990,156,3152,5.0,946800180
3467,22998,156,3224,5.0,951113027
3468,23006,156,3468,5.0,953534519
3469,23008,156,3473,5.0,953534555
3470,23011,156,3503,5.0,953534636
3471,23036,156,4914,5.0,1106854406
3472,23059,156,6460,5.0,953534663
3473,23063,156,6666,5.0,1106881196
3474,23069,156,7008,5.0,1106881226
3475,23077,156,8228,5.0,1109452344
3476,23082,157,527,5.0,992479576
3477,23083,157,785,5.0,992479976
3478,23095,157,2959,5.0,992479905
3479,23102,157,3752,5.0,992479976
3480,23111,158,2490,5.0,1290764747
3481,23152,159,1704,5.0,1508640118
3482,23168,159,4246,5.0,1508641138
3483,23191,159,47099,5.0,1508640302
3484,23193,159,56367,5.0,1508640402
3485,23198,159,65230,5.0,1508641270
3486,23201,159,69757,5.0,1508641307
3487,23202,159,72641,5.0,1508640254
3488,23205,159,78499,5.0,1508640269
3489,23218,159,104374,5.0,1508640504
3490,23225,159,166643,5.0,1508640188
3491,23231,160,32,5.0,971113953
3492,23232,160,34,5.0,971619022
3493,23234,160,47,5.0,971115962
3494,23239,160,85,5.0,991075851
3495,23243,160,111,5.0,971195906
3496,23245,160,150,5.0,971620081
3497,23253,160,198,5.0,971114178
3498,23261,160,260,5.0,971113925
3499,23262,160,288,5.0,971115276
3500,23264,160,296,5.0,971113194
3501,23269,160,353,5.0,971115276
3502,23271,160,364,5.0,971619114
3503,23273,160,367,5.0,971437089
3504,23288,160,527,5.0,971113259
3505,23290,160,541,5.0,971113438
3506,23292,160,551,5.0,971619378
3507,23294,160,589,5.0,1065992580
3508,23297,160,594,5.0,971619022
3509,23300,160,608,5.0,971112675
3510,23312,160,778,5.0,971619994
3511,23320,160,858,5.0,1058456802
3512,23325,160,924,5.0,971113925
3513,23329,160,1019,5.0,971619022
3514,23330,160,1022,5.0,971619022
3515,23339,160,1059,5.0,971620157
3516,23340,160,1090,5.0,971112754
3517,23350,160,1186,5.0,971113711
3518,23353,160,1199,5.0,971113438
3519,23355,160,1208,5.0,991075729
3520,23356,160,1210,5.0,971113953
3521,23360,160,1221,5.0,1058456805
3522,23367,160,1270,5.0,977143765
3523,23369,160,1277,5.0,971115114
3524,23374,160,1320,5.0,971114462
3525,23376,160,1339,5.0,976797151
3526,23392,160,1411,5.0,971619994
3527,23395,160,1483,5.0,976796790
3528,23407,160,1590,5.0,971115593
3529,23414,160,1627,5.0,971115443
3530,23416,160,1653,5.0,971114075
3531,23421,160,1713,5.0,971619496
3532,23424,160,1734,5.0,971113112
3533,23425,160,1748,5.0,971114075
3534,23447,160,1997,5.0,986319784
3535,23455,160,2018,5.0,971619022
3536,23458,160,2023,5.0,971115356
3537,23459,160,2028,5.0,971112587
3538,23466,160,2081,5.0,971619114
3539,23471,160,2118,5.0,971113741
3540,23484,160,2314,5.0,974494087
3541,23485,160,2324,5.0,971113296
3542,23494,160,2387,5.0,971437089
3543,23506,160,2427,5.0,976799005
3544,23534,160,2710,5.0,971463123
3545,23539,160,2762,5.0,971113327
3546,23540,160,2769,5.0,974493821
3547,23548,160,2840,5.0,971436496
3548,23549,160,2858,5.0,971113158
3549,23558,160,2997,5.0,971113259
3550,23562,160,3081,5.0,976797151
3551,23564,160,3083,5.0,971112839
3552,23569,160,3213,5.0,971619114
3553,23577,160,3328,5.0,971117667
3554,23591,160,3578,5.0,975850290
3555,23598,160,3683,5.0,971113406
3556,23599,160,3697,5.0,971115593
3557,23606,160,3751,5.0,977143717
3558,23607,160,3785,5.0,974494268
3559,23611,160,3858,5.0,991925887
3560,23617,160,3910,5.0,974493821
3561,23622,160,3996,5.0,990188238
3562,23624,160,4021,5.0,998513052
3563,23625,160,4033,5.0,1003332852
3564,23626,160,4034,5.0,985383250
3565,23627,160,4055,5.0,1003333005
3566,23636,160,4381,5.0,998514430
3567,23637,160,4450,5.0,1065983846
3568,23653,160,5991,5.0,1058457539
3569,23654,160,5992,5.0,1058454745
3570,23661,160,6591,5.0,1065983795
3571,23662,160,7153,5.0,1077748466
3572,23666,161,318,5.0,1176751745
3573,23669,161,745,5.0,1186073240
3574,23674,161,1148,5.0,1186073273
3575,23675,161,1223,5.0,1186073276
3576,23681,161,2135,5.0,1176746406
3577,23688,161,3429,5.0,1186073278
3578,23690,161,3751,5.0,1186073290
3579,23693,161,4571,5.0,1176746340
3580,23694,161,4980,5.0,1176746342
3581,23697,161,7247,5.0,1176746376
3582,23698,161,38038,5.0,1186073284
3583,23703,162,16,5.0,836511416
3584,23704,162,17,5.0,836510953
3585,23706,162,36,5.0,836511416
3586,23708,162,62,5.0,836510953
3587,23709,162,145,5.0,836511477
3588,23716,162,261,5.0,836511337
3589,23718,162,272,5.0,836511416
3590,23719,162,277,5.0,836511595
3591,23720,162,280,5.0,836684249
3592,23724,162,318,5.0,836511232
3593,23726,162,356,5.0,836511289
3594,23728,162,381,5.0,836511478
3595,23729,162,508,5.0,836511477
3596,23731,162,515,5.0,836511478
3597,23732,162,527,5.0,836511337
3598,23733,162,534,5.0,836684340
3599,23737,162,608,5.0,836511478
3600,23739,162,802,5.0,836600689
3601,23763,164,110,5.0,999708154
3602,23764,164,480,5.0,999708209
3603,23765,164,589,5.0,999708174
3604,23767,164,780,5.0,999708378
3605,23768,164,1036,5.0,999708195
3606,23770,164,1097,5.0,999707976
3607,23771,164,1101,5.0,999708257
3608,23773,164,1198,5.0,999708154
3609,23774,164,1200,5.0,999708195
3610,23775,164,1201,5.0,999708209
3611,23777,164,1240,5.0,999708195
3612,23778,164,1291,5.0,999708174
3613,23782,164,1580,5.0,999708390
3614,23790,164,3404,5.0,999708378
3615,23791,164,3527,5.0,999708257
3616,23792,164,3578,5.0,999708257
3617,23793,164,3639,5.0,999708378
3618,23794,164,3654,5.0,999708174
3619,23798,164,4440,5.0,999708209
3620,23810,165,1197,5.0,1046741873
3621,23811,165,1198,5.0,1046741758
3622,23814,165,1291,5.0,1046741888
3623,23831,165,4963,5.0,1046741972
3624,23842,165,5466,5.0,1046741411
3625,23856,165,5952,5.0,1046741479
3626,23864,166,1,5.0,1189980529
3627,23870,166,50,5.0,1188774404
3628,23885,166,588,5.0,1190827475
3629,23904,166,1210,5.0,1188926273
3630,23921,166,1500,5.0,1188774658
3631,23927,166,1682,5.0,1189038119
3632,23937,166,2329,5.0,1188773610
3633,23953,166,3000,5.0,1189038604
3634,23974,166,4226,5.0,1188774408
3635,23980,166,4973,5.0,1188774462
3636,23991,166,5690,5.0,1188774618
3637,24000,166,6711,5.0,1189980536
3638,24006,166,7153,5.0,1188774339
3639,24007,166,7361,5.0,1188774024
3640,24012,166,8636,5.0,1189037855
3641,24013,166,8665,5.0,1190828516
3642,24014,166,8784,5.0,1190828746
3643,24015,166,8798,5.0,1188774246
3644,24018,166,26662,5.0,1189038287
3645,24021,166,32587,5.0,1189037833
3646,24022,166,33166,5.0,1188774239
3647,24024,166,33794,5.0,1188774085
3648,24033,166,46530,5.0,1189037932
3649,24039,166,48516,5.0,1188774406
3650,24042,166,49272,5.0,1188774291
3651,24051,166,54286,5.0,1188774329
3652,24063,167,223,5.0,1154721696
3653,24066,167,318,5.0,1154722100
3654,24068,167,353,5.0,1154718746
3655,24087,167,745,5.0,1177516032
3656,24098,167,1148,5.0,1154723076
3657,24105,167,1215,5.0,1154721694
3658,24117,167,1527,5.0,1154719029
3659,24139,167,2502,5.0,1154722970
3660,24146,167,3052,5.0,1154723017
3661,24158,167,3751,5.0,1154722027
3662,24159,167,3793,5.0,1154721538
3663,24161,167,4011,5.0,1154721700
3664,24177,167,4993,5.0,1154721752
3665,24189,167,6283,5.0,1154721982
3666,24201,167,7842,5.0,1154721942
3667,24214,167,33794,5.0,1154719082
3668,24215,167,34405,5.0,1154721565
3669,24218,167,38038,5.0,1154719331
3670,24235,168,608,5.0,1306801670
3671,24237,168,750,5.0,1306801677
3672,24239,168,858,5.0,1306801724
3673,24241,168,908,5.0,1306802820
3674,24244,168,923,5.0,1306801900
3675,24246,168,1086,5.0,1306801729
3676,24247,168,1089,5.0,1306802560
3677,24249,168,1172,5.0,1306801666
3678,24251,168,1201,5.0,1306801930
3679,24252,168,1203,5.0,1306801599
3680,24253,168,1207,5.0,1306801608
3681,24254,168,1208,5.0,1306801984
3682,24256,168,1212,5.0,1306802055
3683,24257,168,1213,5.0,1306802015
3684,24259,168,1221,5.0,1306801827
3685,24264,168,1247,5.0,1306802167
3686,24265,168,1248,5.0,1306802369
3687,24266,168,1252,5.0,1306801889
3688,24268,168,1263,5.0,1306801999
3689,24278,168,1950,5.0,1306801791
3690,24282,168,2858,5.0,1306801883
3691,24285,168,3030,5.0,1306802137
3692,24287,168,3152,5.0,1306802028
3693,24293,168,3681,5.0,1306802012
3694,24296,168,4406,5.0,1306802534
3695,24298,168,5291,5.0,1306802788
3696,24302,168,7256,5.0,1306801879
3697,24306,168,8228,5.0,1306801942
3698,24307,168,8949,5.0,1306802218
3699,24308,168,26078,5.0,1306802421
3700,24311,168,33564,5.0,1306802157
3701,24312,168,44555,5.0,1306801838
3702,24316,168,68157,5.0,1306801912
3703,24323,169,3,5.0,1078284750
3704,24324,169,5,5.0,1078284788
3705,24331,169,62,5.0,1078284604
3706,24333,169,104,5.0,1078284796
3707,24340,169,317,5.0,1078284717
3708,24341,169,318,5.0,1078284475
3709,24352,169,500,5.0,1078284556
3710,24353,169,524,5.0,1070251128
3711,24354,169,527,5.0,1078284493
3712,24357,169,586,5.0,1078284644
3713,24358,169,588,5.0,1059427530
3714,24360,169,595,5.0,1059427515
3715,24370,169,899,5.0,1059427559
3716,24371,169,914,5.0,1059427248
3717,24373,169,919,5.0,1078284334
3718,24374,169,934,5.0,1059428008
3719,24375,169,953,5.0,1059427133
3720,24377,169,1028,5.0,1059427087
3721,24379,169,1035,5.0,1059427524
3722,24381,169,1073,5.0,1059427936
3723,24386,169,1136,5.0,1059427872
3724,24389,169,1246,5.0,1078284867
3725,24400,169,1393,5.0,1078284681
3726,24408,169,1682,5.0,1078284875
3727,24409,169,1721,5.0,1078284611
3728,24413,169,1947,5.0,1078285264
3729,24420,169,2028,5.0,1078284565
3730,24428,169,2501,5.0,1085699728
3731,24429,169,2502,5.0,1078285093
3732,24435,169,2683,5.0,1078284762
3733,24436,169,2706,5.0,1078284800
3734,24441,169,2792,5.0,1079310759
3735,24443,169,2804,5.0,1059427150
3736,24444,169,2942,5.0,1079310728
3737,24449,169,3160,5.0,1075135424
3738,24458,169,3536,5.0,1059428134
3739,24460,169,3594,5.0,1070251166
3740,24467,169,3916,5.0,1085699668
3741,24468,169,3948,5.0,1059428272
3742,24469,169,3967,5.0,1079310696
3743,24470,169,3988,5.0,1059494725
3744,24480,169,4306,5.0,1085699612
3745,24481,169,4308,5.0,1059427608
3746,24490,169,4857,5.0,1059427574
3747,24493,169,4886,5.0,1059427905
3748,24496,169,4936,5.0,1059427699
3749,24538,169,5989,5.0,1059429189
3750,24539,169,5991,5.0,1059427542
3751,24549,169,6331,5.0,1085699639
3752,24551,169,6345,5.0,1059427702
3753,24554,169,6377,5.0,1059427390
3754,24559,169,6565,5.0,1085699714
3755,24567,169,6936,5.0,1070250064
3756,24568,169,6944,5.0,1073180053
3757,24572,169,7080,5.0,1073179853
3758,24576,169,7153,5.0,1073179582
3759,24579,169,7318,5.0,1082229345
3760,24581,169,7381,5.0,1082229300
3761,24582,169,7614,5.0,1085699700
3762,24583,169,8008,5.0,1085699657
3763,24584,169,8360,5.0,1092373232
3764,24586,169,8641,5.0,1092373285
3765,24592,170,34,5.0,840472895
3766,24611,170,318,5.0,840380930
3767,24640,171,1,5.0,866904159
3768,24641,171,25,5.0,866904159
3769,24642,171,29,5.0,866904396
3770,24643,171,32,5.0,866904158
3771,24645,171,47,5.0,866905267
3772,24646,171,81,5.0,866904379
3773,24647,171,111,5.0,866905308
3774,24648,171,141,5.0,866904159
3775,24649,171,163,5.0,866905308
3776,24650,171,176,5.0,866905925
3777,24653,171,290,5.0,866905820
3778,24654,171,296,5.0,866905241
3779,24656,171,318,5.0,866905647
3780,24658,171,380,5.0,866905647
3781,24659,171,428,5.0,866905795
3782,24662,171,485,5.0,866905683
3783,24664,171,541,5.0,866905738
3784,24666,171,555,5.0,866905308
3785,24667,171,592,5.0,866905240
3786,24668,171,593,5.0,866905241
3787,24669,171,596,5.0,866905707
3788,24670,171,608,5.0,866904192
3789,24672,171,661,5.0,866904261
3790,24673,171,707,5.0,866904301
3791,24674,171,714,5.0,866904502
3792,24675,171,720,5.0,866905795
3793,24677,171,761,5.0,866904301
3794,24681,171,800,5.0,866904379
3795,24682,171,801,5.0,866904485
3796,24685,171,858,5.0,866904261
3797,24686,171,861,5.0,866905882
3798,24688,171,903,5.0,866905882
3799,24690,171,994,5.0,866905907
3800,24692,171,1051,5.0,866904563
3801,24693,171,1073,5.0,866904192
3802,24694,171,1079,5.0,866905738
3803,24695,171,1080,5.0,866905763
3804,24696,171,1089,5.0,866905820
3805,24697,171,1104,5.0,866905907
3806,24698,171,1136,5.0,866905762
3807,24699,171,1148,5.0,866905859
3808,24700,171,1151,5.0,866904677
3809,24701,171,1193,5.0,866905795
3810,24704,171,1198,5.0,866905738
3811,24705,171,1201,5.0,866905882
3812,24706,171,1208,5.0,866905820
3813,24707,171,1210,5.0,866904240
3814,24708,171,1214,5.0,866905795
3815,24709,171,1220,5.0,866905820
3816,24711,171,1246,5.0,866905795
3817,24712,171,1259,5.0,866905820
3818,24714,171,1270,5.0,866905762
3819,24715,171,1276,5.0,866905907
3820,24716,171,1291,5.0,866905738
3821,24718,171,1367,5.0,866904301
3822,24719,171,1391,5.0,866904322
3823,24720,171,1454,5.0,866904702
3824,24744,172,3087,5.0,1238716079
3825,24754,173,171,5.0,844086390
3826,24759,173,356,5.0,843397925
3827,24760,173,357,5.0,843398045
3828,24765,173,527,5.0,843398045
3829,24774,174,11,5.0,848487132
3830,24781,174,150,5.0,848486904
3831,24787,174,185,5.0,848486984
3832,24793,174,236,5.0,848487173
3833,24794,174,253,5.0,848487003
3834,24795,174,282,5.0,848487152
3835,24801,174,316,5.0,848486943
3836,24807,174,344,5.0,848486928
3837,24820,174,454,5.0,848487003
3838,24821,174,457,5.0,848486928
3839,24823,174,480,5.0,848486962
3840,24826,174,520,5.0,848487313
3841,24828,174,539,5.0,848487075
3842,24829,174,553,5.0,848487173
3843,24830,174,587,5.0,848487060
3844,24834,174,592,5.0,848486904
3845,24837,174,648,5.0,848487280
3846,24838,174,736,5.0,848487194
3847,24844,175,3594,5.0,1234188487
3848,24845,175,3791,5.0,1234188252
3849,24848,175,7169,5.0,1234189772
3850,24852,175,8911,5.0,1234189764
3851,24853,175,32289,5.0,1234189413
3852,24856,175,38388,5.0,1234189433
3853,24859,175,44613,5.0,1234189390
3854,24861,175,47382,5.0,1234189512
3855,24864,176,10,5.0,840108984
3856,24866,176,47,5.0,840109138
3857,24867,176,110,5.0,840108930
3858,24872,176,168,5.0,840108893
3859,24877,176,318,5.0,840108793
3860,24878,176,329,5.0,840108740
3861,24884,176,380,5.0,840108528
3862,24888,176,457,5.0,840108793
3863,24889,176,471,5.0,840109075
3864,24892,176,553,5.0,840108893
3865,24894,176,589,5.0,840108684
3866,24897,176,593,5.0,840108739
3867,24898,176,733,5.0,840108684
3868,24900,177,1,5.0,1435533535
3869,24930,177,296,5.0,1435530409
3870,24932,177,318,5.0,1435523517
3871,24939,177,356,5.0,1435523542
3872,24949,177,500,5.0,1435890500
3873,24962,177,593,5.0,1435533526
3874,24964,177,595,5.0,1435720619
3875,24982,177,837,5.0,1435535451
3876,24983,177,858,5.0,1435533567
3877,24984,177,898,5.0,1435535236
3878,24985,177,899,5.0,1435534723
3879,24987,177,902,5.0,1435534728
3880,24989,177,904,5.0,1435536832
3881,24992,177,909,5.0,1435535626
3882,24993,177,910,5.0,1435534598
3883,24995,177,912,5.0,1435536836
3884,24997,177,915,5.0,1435535580
3885,24998,177,916,5.0,1435535343
3886,25000,177,919,5.0,1435533777
3887,25002,177,922,5.0,1435536838
3888,25005,177,926,5.0,1435535833
3889,25006,177,928,5.0,1435535847
3890,25007,177,932,5.0,1435720785
3891,25010,177,948,5.0,1435803257
3892,25013,177,955,5.0,1435535908
3893,25014,177,971,5.0,1435536582
3894,25015,177,1022,5.0,1435720405
3895,25028,177,1073,5.0,1435533672
3896,25036,177,1104,5.0,1435535246
3897,25043,177,1197,5.0,1435720615
3898,25047,177,1207,5.0,1435534396
3899,25052,177,1219,5.0,1435534184
3900,25060,177,1247,5.0,1435534239
3901,25067,177,1270,5.0,1435533569
3902,25091,177,1411,5.0,1435535279
3903,25108,177,1704,5.0,1435533692
3904,25109,177,1721,5.0,1435890496
3905,25111,177,1801,5.0,1435535354
3906,25122,177,1939,5.0,1435536971
3907,25123,177,1945,5.0,1435535454
3908,25126,177,1955,5.0,1435535665
3909,25127,177,1961,5.0,1435720709
3910,25149,177,2085,5.0,1435891096
3911,25154,177,2125,5.0,1435891347
3912,25179,177,2396,5.0,1435533734
3913,25213,177,2797,5.0,1435534181
3914,25214,177,2804,5.0,1435534519
3915,25224,177,3022,5.0,1435536893
3916,25248,177,3451,5.0,1435720892
3917,25252,177,3489,5.0,1435534933
3918,25282,177,3969,5.0,1435524792
3919,25290,177,4016,5.0,1435524777
3920,25318,177,4886,5.0,1435524210
3921,25319,177,4896,5.0,1435524313
3922,25342,177,5445,5.0,1435524214
3923,25351,177,5816,5.0,1435525963
3924,25379,177,6539,5.0,1435523568
3925,25400,177,6942,5.0,1435524561
3926,25413,177,7121,5.0,1435720350
3927,25435,177,7451,5.0,1435524888
3928,25474,177,25906,5.0,1435540910
3929,25480,177,30707,5.0,1435524523
3930,25514,177,40819,5.0,1435524713
3931,25527,177,44191,5.0,1435524364
3932,25528,177,44193,5.0,1435837224
3933,25530,177,44199,5.0,1435524784
3934,25583,177,54001,5.0,1435524731
3935,25603,177,56941,5.0,1435836756
3936,25610,177,58559,5.0,1435523703
3937,25626,177,62293,5.0,1435837904
3938,25657,177,69481,5.0,1435524949
3939,25660,177,69844,5.0,1435526221
3940,25670,177,71535,5.0,1435524764
3941,25684,177,74458,5.0,1435524721
3942,25687,177,76093,5.0,1435526185
3943,25691,177,77846,5.0,1435803342
3944,25692,177,78499,5.0,1435524741
3945,25697,177,79132,5.0,1435523764
3946,25701,177,79702,5.0,1435526339
3947,25705,177,80549,5.0,1435525684
3948,25709,177,81834,5.0,1435526260
3949,25710,177,81845,5.0,1435524748
3950,25711,177,81847,5.0,1435525266
3951,25731,177,88125,5.0,1435524925
3952,25742,177,89904,5.0,1435529901
3953,25753,177,93008,5.0,1435721089
3954,25760,177,96588,5.0,1435720819
3955,25762,177,97304,5.0,1435526489
3956,25775,177,103141,5.0,1435837207
3957,25777,177,105504,5.0,1435804649
3958,25781,177,106100,5.0,1435804693
3959,25783,177,106696,5.0,1435529765
3960,25792,177,111921,5.0,1435720961
3961,25796,177,112852,5.0,1435525149
3962,25798,177,115617,5.0,1435523609
3963,25800,177,116823,5.0,1435720681
3964,25814,178,318,5.0,1164355198
3965,25817,178,357,5.0,1164355344
3966,25822,178,457,5.0,1164355052
3967,25833,178,1193,5.0,1164355404
3968,25842,178,2028,5.0,1164354854
3969,25845,178,2329,5.0,1163673965
3970,25850,178,2858,5.0,1163673983
3971,25858,178,4967,5.0,1163673848
3972,25859,178,4973,5.0,1164355534
3973,25861,178,5225,5.0,1163673883
3974,25865,178,6016,5.0,1163673907
3975,25877,178,38061,5.0,1163673924
3976,25880,178,44195,5.0,1164354807
3977,25888,179,34,5.0,840907679
3978,25894,179,110,5.0,840907561
3979,25900,179,161,5.0,840907462
3980,25904,179,225,5.0,840907679
3981,25912,179,317,5.0,840907726
3982,25913,179,318,5.0,840907462
3983,25918,179,356,5.0,840907511
3984,25922,179,377,5.0,840907679
3985,25932,179,589,5.0,840907616
3986,25943,179,736,5.0,852114051
3987,25946,179,780,5.0,852114051
3988,25978,181,11,5.0,845469653
3989,25985,181,34,5.0,845469500
3990,26035,181,356,5.0,845469403
3991,26055,181,454,5.0,845469472
3992,26062,181,480,5.0,845469403
3993,26077,181,587,5.0,845469528
3994,26096,182,16,5.0,1054783631
3995,26098,182,18,5.0,1055153282
3996,26152,182,296,5.0,1054781290
3997,26165,182,356,5.0,1054782675
3998,26170,182,412,5.0,1055158064
3999,26199,182,608,5.0,1054780385
4000,26207,182,741,5.0,1054779791
4001,26209,182,750,5.0,1054779870
4002,26223,182,899,5.0,1054783259
4003,26225,182,902,5.0,1054783285
4004,26229,182,912,5.0,1054780481
4005,26232,182,924,5.0,1054779890
4006,26242,182,1089,5.0,1054781289
4007,26243,182,1090,5.0,1054781436
4008,26253,182,1172,5.0,1054781862
4009,26262,182,1199,5.0,1054779665
4010,26265,182,1206,5.0,1054779822
4011,26267,182,1208,5.0,1054780329
4012,26269,182,1213,5.0,1055153970
4013,26276,182,1222,5.0,1054780297
4014,26277,182,1224,5.0,1054780420
4015,26279,182,1227,5.0,1075764796
4016,26282,182,1237,5.0,1054780648
4017,26285,182,1243,5.0,1054780345
4018,26289,182,1251,5.0,1063288480
4019,26301,182,1274,5.0,1054779799
4020,26303,182,1279,5.0,1066072125
4021,26308,182,1295,5.0,1075764822
4022,26327,182,1411,5.0,1054780389
4023,26418,182,1968,5.0,1126561591
4024,26422,182,2010,5.0,1054779910
4025,26425,182,2022,5.0,1054780519
4026,26477,182,2427,5.0,1054780780
4027,26498,182,2571,5.0,1054779786
4028,26527,182,2730,5.0,1054780270
4029,26540,182,2843,5.0,1055151542
4030,26542,182,2858,5.0,1054780327
4031,26554,182,2959,5.0,1054780289
4032,26565,182,2997,5.0,1054781156
4033,26566,182,3000,5.0,1054781963
4034,26575,182,3045,5.0,1055155063
4035,26592,182,3160,5.0,1054780364
4036,26620,182,3328,5.0,1054780409
4037,26701,182,3910,5.0,1055157054
4038,26705,182,3925,5.0,1054784288
4039,26732,182,4014,5.0,1054783966
4040,26735,182,4017,5.0,1054780504
4041,26765,182,4235,5.0,1054780449
4042,26783,182,4349,5.0,1054781175
4043,26791,182,4389,5.0,1055157647
4044,26828,182,4848,5.0,1067119039
4045,26892,182,5379,5.0,1064782930
4046,26968,182,6192,5.0,1063274731
4047,27069,183,110,5.0,992331285
4048,27070,183,377,5.0,992331540
4049,27072,183,457,5.0,992331540
4050,27075,183,589,5.0,992331396
4051,27081,183,1200,5.0,992331285
4052,27089,183,1287,5.0,992331493
4053,27091,183,1370,5.0,992331702
4054,27092,183,1387,5.0,992331493
4055,27097,183,1610,5.0,992331344
4056,27099,183,2028,5.0,992331285
4057,27101,183,2194,5.0,992331396
4058,27114,183,3107,5.0,992331571
4059,27128,184,4226,5.0,1537094440
4060,27140,184,48780,5.0,1537094917
4061,27142,184,58559,5.0,1537095024
4062,27148,184,74754,5.0,1537094766
4063,27169,184,106782,5.0,1537099242
4064,27172,184,108932,5.0,1537099275
4065,27174,184,109487,5.0,1537099534
4066,27179,184,112552,5.0,1537099249
4067,27187,184,119145,5.0,1537099589
4068,27192,184,122912,5.0,1537110034
4069,27201,184,136562,5.0,1537107367
4070,27205,184,148626,5.0,1537107674
4071,27210,184,159817,5.0,1537094869
4072,27216,184,164179,5.0,1537108076
4073,27220,184,166291,5.0,1537108204
4074,27226,184,171011,5.0,1537094870
4075,27228,184,172705,5.0,1537107906
4076,27240,184,178827,5.0,1537109847
4077,27268,185,899,5.0,1044311949
4078,27272,185,1658,5.0,1044337449
4079,27294,185,3949,5.0,1044311310
4080,27296,185,4034,5.0,1044311310
4081,27297,185,4226,5.0,1044311318
4082,27301,185,4995,5.0,1044311310
4083,27314,186,317,5.0,1031087700
4084,27325,186,588,5.0,1031080921
4085,27326,186,589,5.0,1031079431
4086,27328,186,593,5.0,1031073519
4087,27330,186,595,5.0,1031079112
4088,27339,186,902,5.0,1031072545
4089,27340,186,905,5.0,1031073542
4090,27344,186,916,5.0,1031073542
4091,27345,186,919,5.0,1031079112
4092,27346,186,924,5.0,1031079431
4093,27349,186,953,5.0,1031073630
4094,27350,186,968,5.0,1031079906
4095,27351,186,969,5.0,1031080578
4096,27354,186,1028,5.0,1031079149
4097,27356,186,1035,5.0,1031079112
4098,27357,186,1073,5.0,1031087604
4099,27360,186,1136,5.0,1031073654
4100,27363,186,1196,5.0,1031079382
4101,27365,186,1198,5.0,1031072474
4102,27366,186,1200,5.0,1031079431
