,userId,movieId,rating,timestamp
18867,122,1136,5.0,1461561527
18868,122,1196,5.0,1461561368
18869,122,1197,5.0,1461561484
18870,122,1199,5.0,1461562127
18871,122,1200,5.0,1461561520
18872,122,1208,5.0,1461561687
18873,122,1210,5.0,1461561411
18874,122,1213,5.0,1461561146
18875,122,1214,5.0,1461561511
18878,122,1222,5.0,1461561649
18879,122,1237,5.0,1461562724
18880,122,1247,5.0,1461561850
18881,122,1263,5.0,1461562766
18882,122,1265,5.0,1461561524
18883,122,1270,5.0,1461561374
18885,122,1276,5.0,1461562773
18888,122,1391,5.0,1461562311
18889,122,1394,5.0,1461562978
18891,122,1673,5.0,1461562720
18893,122,1682,5.0,1461561457
18895,122,1732,5.0,1461561502
18896,122,1748,5.0,1461562430
18899,122,1961,5.0,1461561680
18904,122,2076,5.0,1461562669
18905,122,2160,5.0,1461562816
18907,122,2291,5.0,1461561849
18909,122,2455,5.0,1461562864
18910,122,2502,5.0,1461561661
18911,122,2542,5.0,1461561648
18912,122,2571,5.0,1461561331
18916,122,2762,5.0,1461561426
18917,122,2804,5.0,1461562662
18918,122,2916,5.0,1461562061
18920,122,2959,5.0,1461561144
18922,122,2997,5.0,1461561615
18924,122,3089,5.0,1461562948
18925,122,3114,5.0,1461561618
18926,122,3160,5.0,1461562377
18931,122,3462,5.0,1461562327
18934,122,3535,5.0,1461561720
18939,122,3911,5.0,1461562690
18940,122,3949,5.0,1461561463
18942,122,4011,5.0,1461561476
18944,122,4027,5.0,1461561613
18947,122,4262,5.0,1461561671
18951,122,4776,5.0,1461562030
18955,122,4886,5.0,1461561432
18958,122,4979,5.0,1461561706
18959,122,5110,5.0,1461562986
18970,122,6502,5.0,1461561646
18971,122,6807,5.0,1461562420
18976,122,7387,5.0,1461563238
18977,122,7438,5.0,1461561437
18983,122,8874,5.0,1461561501
18984,122,8917,5.0,1461562356
18985,122,27660,5.0,1461562621
18991,122,31658,5.0,1461561631
18995,122,39183,5.0,1461562085
18998,122,46578,5.0,1461561473
19000,122,47997,5.0,1461562465
19003,122,48516,5.0,1461561397
19004,122,48774,5.0,1461561551
19005,122,48780,5.0,1461561434
19007,122,51255,5.0,1461561588
19008,122,51540,5.0,1461561867
19009,122,52281,5.0,1461562414
19014,122,54503,5.0,1461561611
19015,122,54995,5.0,1461562598
19018,122,55765,5.0,1461562137
19019,122,55820,5.0,1461561494
19021,122,56782,5.0,1461561669
19026,122,60069,5.0,1461561372
19030,122,61323,5.0,1461561807
19036,122,68237,5.0,1461561560
19037,122,68954,5.0,1461561370
19044,122,72226,5.0,1461562096
19047,122,74458,5.0,1461561407
19054,122,79702,5.0,1461561683
19055,122,80463,5.0,1461563274
19058,122,81591,5.0,1461561472
19061,122,86345,5.0,1461562702
19062,122,86347,5.0,1461562877
19063,122,86377,5.0,1461562642
19064,122,86833,5.0,1461562287
19065,122,87232,5.0,1461561514
19072,122,92535,5.0,1461562563
19074,122,93840,5.0,1461561802
19077,122,94959,5.0,1461561608
19080,122,96728,5.0,1461563036
19081,122,96737,5.0,1461562301
19084,122,99114,5.0,1461561375
19091,122,103341,5.0,1461562446
19095,122,106782,5.0,1461561445
19096,122,106920,5.0,1461561493
19099,122,109487,5.0,1461561347
19103,122,115122,5.0,1461562651
19109,122,120466,5.0,1461562139
19110,122,121231,5.0,1461562536
19111,122,122882,5.0,1461561216
19112,122,122886,5.0,1461561194
19114,122,128360,5.0,1461561234
19118,122,139385,5.0,1461561218
19188,124,356,5.0,1336423402
19193,124,608,5.0,1336412883
19199,124,1358,5.0,1336409590
19212,124,2858,5.0,1336584459
19218,124,3949,5.0,1336413175
19223,124,6377,5.0,1336584435
19224,124,7361,5.0,1336413015
19233,125,223,5.0,1474295267
19234,125,288,5.0,1474294680
19237,125,337,5.0,1474294944
19238,125,356,5.0,1474142139
19249,125,1193,5.0,1474141468
19257,125,1270,5.0,1474282985
19261,125,1625,5.0,1474375054
19267,125,2321,5.0,1474294743
19269,125,2571,5.0,1474141548
19271,125,2600,5.0,1474294595
19275,125,2858,5.0,1474294616
19277,125,2959,5.0,1474141464
19278,125,3052,5.0,1474591641
19281,125,3342,5.0,1474294671
19285,125,4082,5.0,1474294877
19296,125,5088,5.0,1474141620
19311,125,7008,5.0,1474294576
19312,125,7022,5.0,1474294895
19313,125,7254,5.0,1474289782
19314,125,7265,5.0,1474294802
19316,125,7371,5.0,1474141692
19318,125,8254,5.0,1474294926
19324,125,8957,5.0,1474141821
19325,125,9010,5.0,1474283090
19326,125,26680,5.0,1474141776
19340,125,42632,5.0,1474294717
19356,125,54190,5.0,1474294909
19364,125,58301,5.0,1474294530
19373,125,60950,5.0,1474591720
19380,125,65130,5.0,1474294959
19384,125,67695,5.0,1474294341
19400,125,72226,5.0,1474294644
19425,125,86721,5.0,1474294373
19446,125,94959,5.0,1474141666
19463,125,100083,5.0,1474141969
19552,125,158872,5.0,1474141733
19584,125,171763,5.0,1513697215
19585,125,174053,5.0,1513697142
19590,126,47,5.0,845925822
19605,126,318,5.0,845925690
19611,126,364,5.0,845925822
19612,126,367,5.0,845925854
19613,126,377,5.0,845925822
19614,126,380,5.0,845925577
19617,126,454,5.0,845925785
19618,126,457,5.0,845925656
19630,127,913,5.0,1263527066
19645,127,5060,5.0,1263527031
19647,127,55276,5.0,1263527385
19649,128,110,5.0,899032847
19650,128,260,5.0,899033269
19651,128,593,5.0,899032763
19652,128,608,5.0,899033437
19653,128,898,5.0,899032763
19654,128,904,5.0,899033229
19655,128,905,5.0,899033229
19656,128,908,5.0,899032847
19658,128,912,5.0,899032763
19660,128,926,5.0,899033362
19661,128,935,5.0,899032806
19662,128,940,5.0,899032847
19665,128,945,5.0,899033565
19668,128,1066,5.0,899032763
19673,128,1198,5.0,899032806
19675,128,1284,5.0,899033642
19706,129,1197,5.0,1167376218
19716,129,1676,5.0,1167375460
19743,129,3556,5.0,1167375426
19790,129,7143,5.0,1167376536
19805,129,33166,5.0,1167376429
19808,129,33679,5.0,1167377052
19823,130,110,5.0,832589660
19830,130,225,5.0,832589660
19833,130,292,5.0,832589635
19838,130,318,5.0,832589583
20304,134,110,5.0,832841168
20332,134,590,5.0,832840928
20334,134,593,5.0,832841244
20335,134,595,5.0,832841046
20339,135,32,5.0,1009691695
20340,135,47,5.0,1009691144
20347,135,161,5.0,1009691186
20350,135,223,5.0,1009691897
20359,135,318,5.0,1009693583
20371,135,480,5.0,1009692855
20372,135,485,5.0,1009692293
20375,135,527,5.0,1009690817
20379,135,592,5.0,1009693068
20380,135,593,5.0,1009691122
20393,135,893,5.0,1009693889
20395,135,919,5.0,1009693267
20397,135,1036,5.0,1009693055
20398,135,1073,5.0,1009693290
20402,135,1136,5.0,1009694275
20404,135,1197,5.0,1009693055
20406,135,1199,5.0,1009694796
20407,135,1200,5.0,1009691562
20408,135,1203,5.0,1009694318
20409,135,1206,5.0,1009694121
20413,135,1215,5.0,1009691695
20417,135,1240,5.0,1009691562
20418,135,1259,5.0,1009693280
20420,135,1265,5.0,1009691846
20425,135,1358,5.0,1009691144
20435,135,1387,5.0,1009690990
20443,135,1468,5.0,1009692320
20447,135,1517,5.0,1009690931
20459,135,1653,5.0,1009691186
20469,135,1754,5.0,1009691256
20472,135,1845,5.0,1009691222
20474,135,1883,5.0,1009691915
20478,135,1921,5.0,1009691222
20479,135,1923,5.0,1009691873
20483,135,2000,5.0,1009693087
20490,135,2064,5.0,1009694504
20503,135,2300,5.0,1009694290
20510,135,2391,5.0,1009691186
20515,135,2409,5.0,1009694080
20524,135,2571,5.0,1009691144
20530,135,2700,5.0,1009691915
20538,135,2791,5.0,1009694539
20541,135,2804,5.0,1009693910
20545,135,2959,5.0,1009693602
20548,135,2987,5.0,1009693305
20552,135,3052,5.0,1009692038
20561,135,3253,5.0,1009691897
20580,135,3740,5.0,1009693108
20589,135,3994,5.0,1009692652
20590,135,3996,5.0,1009693267
20598,135,4226,5.0,1009692470
20608,135,4634,5.0,1009693458
20610,135,4776,5.0,1009692582
20614,135,4993,5.0,1009692470
20615,136,10,5.0,832449222
20616,136,15,5.0,832449934
20617,136,16,5.0,832449614
20619,136,23,5.0,832449838
20622,136,47,5.0,832449299
20623,136,62,5.0,832449522
20626,136,110,5.0,832449274
20631,136,151,5.0,832449391
20637,136,165,5.0,832449163
20646,136,188,5.0,832451540
20648,136,195,5.0,832449838
20652,136,207,5.0,832449705
20654,136,216,5.0,832449683
20662,136,252,5.0,832449422
20672,136,280,5.0,832449705
20673,136,282,5.0,832449365
20684,136,333,5.0,832449501
20685,136,337,5.0,832449391
20691,136,349,5.0,832449163
20692,136,350,5.0,832449883
20693,136,353,5.0,832449934
20695,136,364,5.0,832449683
20702,136,431,5.0,832449655
20707,136,440,5.0,832449786
20710,136,457,5.0,832449522
20711,136,468,5.0,832449595
20713,136,491,5.0,832451522
20728,137,111,5.0,1204863636
20730,137,246,5.0,1204863842
20738,137,541,5.0,1204859758
20745,137,750,5.0,1204859712
20748,137,858,5.0,1204859691
20753,137,912,5.0,1204859738
20755,137,919,5.0,1204859924
20756,137,922,5.0,1204859734
20757,137,923,5.0,1204859839
20760,137,951,5.0,1204859789
20768,137,1136,5.0,1204863777
20775,137,1204,5.0,1204859766
20777,137,1208,5.0,1204859781
20779,137,1214,5.0,1204859754
20780,137,1219,5.0,1204859799
20781,137,1221,5.0,1204859699
20782,137,1225,5.0,1204859825
20784,137,1230,5.0,1204863789
20791,137,1250,5.0,1204859761
20799,137,1272,5.0,1204863817
20800,137,1288,5.0,1204859865
20802,137,1299,5.0,1204863767
20809,137,1949,5.0,1204863774
20814,137,2064,5.0,1204859055
20845,137,4993,5.0,1204859309
20853,137,6650,5.0,1204863597
20859,137,7153,5.0,1204859478
20867,138,222,5.0,1222676038
20871,138,898,5.0,1222676107
20872,138,1019,5.0,1222676090
20879,138,2150,5.0,1222675936
20884,138,2924,5.0,1222676473
20885,138,3972,5.0,1222676520
20886,138,3996,5.0,1222676455
20888,138,59784,5.0,1222676516
21085,140,6,5.0,942843185
21100,140,150,5.0,942842394
21118,140,293,5.0,942843185
21147,140,527,5.0,942840891
21155,140,590,5.0,942842894
21157,140,595,5.0,942840991
21158,140,597,5.0,949667232
21160,140,608,5.0,942842394
21176,140,858,5.0,942842394
21181,140,920,5.0,1055092887
21185,140,986,5.0,949666758
21194,140,1035,5.0,1021898963
21215,140,1204,5.0,942841471
21223,140,1234,5.0,942841170
21227,140,1250,5.0,942841937
21229,140,1262,5.0,942841394
21233,140,1272,5.0,942841652
21237,140,1304,5.0,942842894
21250,140,1500,5.0,942842565
21255,140,1584,5.0,949666942
21258,140,1610,5.0,949666998
21265,140,1674,5.0,967048906
21271,140,1727,5.0,949667094
21281,140,1957,5.0,942841652
21289,140,2028,5.0,942841170
21367,140,3155,5.0,947102515
21371,140,3178,5.0,949667403
21377,140,3255,5.0,949667071
21386,140,3361,5.0,1024051433
21405,140,3685,5.0,960561729
21420,140,3916,5.0,973265072
21449,140,4223,5.0,985367644
21450,140,4225,5.0,999601633
21462,140,4327,5.0,993208194
21473,140,4535,5.0,1014225103
21507,140,4995,5.0,1012506009
21530,140,5299,5.0,1039547591
21561,140,5867,5.0,1117729634
21586,140,6378,5.0,1055092051
21608,140,6893,5.0,1067987104
21610,140,6947,5.0,1071665077
21612,140,7018,5.0,1115290263
21614,140,7076,5.0,1117729689
21618,140,7153,5.0,1075154234
21674,140,42730,5.0,1152898385
21748,141,2959,5.0,1513130645
21755,141,3361,5.0,1513132266
21758,141,3552,5.0,1513132182
21759,141,3578,5.0,1513130008
21818,141,44191,5.0,1513130007
21821,141,46976,5.0,1513132223
21825,141,51255,5.0,1513129972
21835,141,58559,5.0,1513129850
21838,141,60069,5.0,1513130248
21839,141,68954,5.0,1513129898
21847,141,80463,5.0,1513130508
21851,141,99114,5.0,1513130399
21853,141,109374,5.0,1513132133
21854,141,109487,5.0,1513129896
21856,141,122904,5.0,1513129876
21862,142,50,5.0,838934155
21864,142,150,5.0,838931920
21865,142,161,5.0,838932766
21872,142,296,5.0,838931920
21890,142,527,5.0,838932132
21891,142,588,5.0,838932017
21895,142,593,5.0,838932386
21897,143,356,5.0,1444768677
21904,143,2144,5.0,1444768859
21911,143,4306,5.0,1444769059
21912,143,4447,5.0,1444881307
21913,143,5066,5.0,1444768522
21921,143,6619,5.0,1444881184
21925,143,7169,5.0,1444880246
21928,143,7293,5.0,1444880461
21930,143,7444,5.0,1444881020
21933,143,8827,5.0,1444768873
21947,143,68954,5.0,1444768668
21948,143,69069,5.0,1444881408
21949,143,69122,5.0,1444768718
21950,143,69757,5.0,1444768885
21958,143,81847,5.0,1444769058
22014,144,590,5.0,1137323386
22053,144,2329,5.0,1136812603
22074,144,4226,5.0,1136812631
22075,144,4306,5.0,1136812163
22085,144,6377,5.0,1136812634
22086,144,6539,5.0,1136812619
22091,144,8360,5.0,1136812623
22094,144,8873,5.0,1136813059
22096,145,1,5.0,832105242
22097,145,50,5.0,832105428
22119,146,32,5.0,1312508179
22146,146,30803,5.0,1312508745
22156,147,225,5.0,1203267698
22165,147,1376,5.0,1203267736
22167,147,1639,5.0,1203267694
22183,148,30816,5.0,1482548570
22185,148,40629,5.0,1482548578
22204,148,98491,5.0,1482548665
22234,149,610,5.0,902085002
22237,149,750,5.0,902084716
22250,149,1214,5.0,902084716
22252,149,1253,5.0,902084874
22266,149,1676,5.0,902084966
22282,150,32,5.0,854203071
22289,150,141,5.0,854203072
22302,150,1356,5.0,854203229
22303,151,1,5.0,855947195
22312,151,104,5.0,855947306
22338,151,788,5.0,855947306
22340,151,802,5.0,855947372
22353,151,1265,5.0,855948791
22358,151,1405,5.0,855947849
22362,152,47,5.0,1450867741
22364,152,111,5.0,1450867646
22372,152,750,5.0,1450572506
22373,152,858,5.0,1450572429
22379,152,1203,5.0,1450572515
22384,152,2329,5.0,1450572468
22387,152,2959,5.0,1450572450
22390,152,7361,5.0,1450867691
22404,152,69481,5.0,1450867817
22494,153,4973,5.0,1525548444
22508,153,7361,5.0,1525548436
22525,153,55247,5.0,1525548301
22552,153,89904,5.0,1525549048
22555,153,94959,5.0,1525548438
22604,154,356,5.0,1486297094
22605,154,1097,5.0,1486297201
22607,154,1704,5.0,1486297118
22608,154,4896,5.0,1486297175
22609,154,68954,5.0,1486297122
22610,154,69844,5.0,1486297146
22611,154,71264,5.0,1486297266
22612,154,72998,5.0,1486297187
22614,154,76093,5.0,1486297152
22616,154,79132,5.0,1486297098
22617,154,81834,5.0,1486297144
22619,154,89745,5.0,1486297130
22620,154,96610,5.0,1486297183
22621,154,98243,5.0,1486297248
22624,154,108932,5.0,1486297171
22625,154,109487,5.0,1486297151
22626,154,110102,5.0,1486297139
22627,154,112852,5.0,1486297096
22629,154,115617,5.0,1486297133
22630,154,119145,5.0,1486297139
22631,154,122892,5.0,1486297180
22632,154,122900,5.0,1486297182
22633,154,122904,5.0,1486297099
22664,155,2502,5.0,961860688
22665,155,2628,5.0,961889079
22667,155,2879,5.0,961889063
22679,155,3615,5.0,963872125
22688,156,21,5.0,946799679
22701,156,154,5.0,939842396
22707,156,296,5.0,939884874
22717,156,417,5.0,946799612
22735,156,608,5.0,946798345
22739,156,750,5.0,946798960
22748,156,858,5.0,946798345
22749,156,866,5.0,939843203
22751,156,898,5.0,939853337
22752,156,904,5.0,940290635
22753,156,905,5.0,939853546
22754,156,908,5.0,940290635
22755,156,910,5.0,939854008
22756,156,912,5.0,946798960
22757,156,913,5.0,946798252
22763,156,923,5.0,939884805
22765,156,930,5.0,939854531
22766,156,933,5.0,946799400
22767,156,936,5.0,939853418
22768,156,945,5.0,939854008
22770,156,947,5.0,939853546
22784,156,1084,5.0,946798346
22789,156,1136,5.0,939854531
22793,156,1179,5.0,939897861
22796,156,1199,5.0,939854571
22798,156,1206,5.0,1106855084
22802,156,1212,5.0,946800148
22804,156,1217,5.0,946799037
22812,156,1230,5.0,946799250
22816,156,1244,5.0,946799354
22817,156,1247,5.0,946800180
22818,156,1248,5.0,941922620
22819,156,1251,5.0,960646812
22822,156,1256,5.0,946798960
22826,156,1265,5.0,946799291
22834,156,1284,5.0,946798252
22840,156,1299,5.0,946799057
22843,156,1354,5.0,939884805
22857,156,1596,5.0,939886253
22859,156,1617,5.0,939897861
22864,156,1683,5.0,939842984
22875,156,1836,5.0,946798204
22890,156,1966,5.0,946799354
22893,156,2019,5.0,939842664
22898,156,2076,5.0,939898085
22907,156,2130,5.0,946798381
22908,156,2131,5.0,951113099
22915,156,2239,5.0,946799476
22919,156,2289,5.0,939884874
22927,156,2360,5.0,960646812
22937,156,2511,5.0,946798434
22944,156,2692,5.0,951112971
22947,156,2732,5.0,946800163
22970,156,2997,5.0,1106854958
22972,156,3022,5.0,946799236
22974,156,3030,5.0,946799236
22982,156,3096,5.0,946799236
22983,156,3099,5.0,946799570
22988,156,3134,5.0,946798960
22990,156,3152,5.0,946800180
22998,156,3224,5.0,951113027
23006,156,3468,5.0,953534519
23008,156,3473,5.0,953534555
23011,156,3503,5.0,953534636
23036,156,4914,5.0,1106854406
23059,156,6460,5.0,953534663
23063,156,6666,5.0,1106881196
23069,156,7008,5.0,1106881226
23077,156,8228,5.0,1109452344
23082,157,527,5.0,992479576
23083,157,785,5.0,992479976
23095,157,2959,5.0,992479905
23102,157,3752,5.0,992479976
23111,158,2490,5.0,1290764747
23152,159,1704,5.0,1508640118
23168,159,4246,5.0,1508641138
23191,159,47099,5.0,1508640302
23193,159,56367,5.0,1508640402
23198,159,65230,5.0,1508641270
23201,159,69757,5.0,1508641307
23202,159,72641,5.0,1508640254
23205,159,78499,5.0,1508640269
23218,159,104374,5.0,1508640504
23225,159,166643,5.0,1508640188
23231,160,32,5.0,971113953
23232,160,34,5.0,971619022
23234,160,47,5.0,971115962
23239,160,85,5.0,991075851
23243,160,111,5.0,971195906
23245,160,150,5.0,971620081
23253,160,198,5.0,971114178
23261,160,260,5.0,971113925
23262,160,288,5.0,971115276
23264,160,296,5.0,971113194
23269,160,353,5.0,971115276
23271,160,364,5.0,971619114
23273,160,367,5.0,971437089
23288,160,527,5.0,971113259
23290,160,541,5.0,971113438
23292,160,551,5.0,971619378
23294,160,589,5.0,1065992580
23297,160,594,5.0,971619022
23300,160,608,5.0,971112675
23312,160,778,5.0,971619994
23320,160,858,5.0,1058456802
23325,160,924,5.0,971113925
23329,160,1019,5.0,971619022
23330,160,1022,5.0,971619022
23339,160,1059,5.0,971620157
23340,160,1090,5.0,971112754
23350,160,1186,5.0,971113711
23353,160,1199,5.0,971113438
23355,160,1208,5.0,991075729
23356,160,1210,5.0,971113953
23360,160,1221,5.0,1058456805
23367,160,1270,5.0,977143765
23369,160,1277,5.0,971115114
23374,160,1320,5.0,971114462
23376,160,1339,5.0,976797151
23392,160,1411,5.0,971619994
23395,160,1483,5.0,976796790
23407,160,1590,5.0,971115593
23414,160,1627,5.0,971115443
23416,160,1653,5.0,971114075
23421,160,1713,5.0,971619496
23424,160,1734,5.0,971113112
23425,160,1748,5.0,971114075
23447,160,1997,5.0,986319784
23455,160,2018,5.0,971619022
23458,160,2023,5.0,971115356
23459,160,2028,5.0,971112587
23466,160,2081,5.0,971619114
23471,160,2118,5.0,971113741
23484,160,2314,5.0,974494087
23485,160,2324,5.0,971113296
23494,160,2387,5.0,971437089
23506,160,2427,5.0,976799005
23534,160,2710,5.0,971463123
23539,160,2762,5.0,971113327
23540,160,2769,5.0,974493821
23548,160,2840,5.0,971436496
23549,160,2858,5.0,971113158
23558,160,2997,5.0,971113259
23562,160,3081,5.0,976797151
23564,160,3083,5.0,971112839
23569,160,3213,5.0,971619114
23577,160,3328,5.0,971117667
23591,160,3578,5.0,975850290
23598,160,3683,5.0,971113406
23599,160,3697,5.0,971115593
23606,160,3751,5.0,977143717
23607,160,3785,5.0,974494268
23611,160,3858,5.0,991925887
23617,160,3910,5.0,974493821
23622,160,3996,5.0,990188238
23624,160,4021,5.0,998513052
23625,160,4033,5.0,1003332852
23626,160,4034,5.0,985383250
23627,160,4055,5.0,1003333005
23636,160,4381,5.0,998514430
23637,160,4450,5.0,1065983846
23653,160,5991,5.0,1058457539
23654,160,5992,5.0,1058454745
23661,160,6591,5.0,1065983795
23662,160,7153,5.0,1077748466
23666,161,318,5.0,1176751745
23669,161,745,5.0,1186073240
23674,161,1148,5.0,1186073273
23675,161,1223,5.0,1186073276
23681,161,2135,5.0,1176746406
23688,161,3429,5.0,1186073278
23690,161,3751,5.0,1186073290
23693,161,4571,5.0,1176746340
23694,161,4980,5.0,1176746342
23697,161,7247,5.0,1176746376
23698,161,38038,5.0,1186073284
23703,162,16,5.0,836511416
23704,162,17,5.0,836510953
23706,162,36,5.0,836511416
23708,162,62,5.0,836510953
23709,162,145,5.0,836511477
23716,162,261,5.0,836511337
23718,162,272,5.0,836511416
23719,162,277,5.0,836511595
23720,162,280,5.0,836684249
23724,162,318,5.0,836511232
23726,162,356,5.0,836511289
23728,162,381,5.0,836511478
23729,162,508,5.0,836511477
23731,162,515,5.0,836511478
23732,162,527,5.0,836511337
23733,162,534,5.0,836684340
23737,162,608,5.0,836511478
23739,162,802,5.0,836600689
23763,164,110,5.0,999708154
23764,164,480,5.0,999708209
23765,164,589,5.0,999708174
23767,164,780,5.0,999708378
23768,164,1036,5.0,999708195
23770,164,1097,5.0,999707976
23771,164,1101,5.0,999708257
23773,164,1198,5.0,999708154
23774,164,1200,5.0,999708195
23775,164,1201,5.0,999708209
23777,164,1240,5.0,999708195
23778,164,1291,5.0,999708174
23782,164,1580,5.0,999708390
23790,164,3404,5.0,999708378
23791,164,3527,5.0,999708257
23792,164,3578,5.0,999708257
23793,164,3639,5.0,999708378
23794,164,3654,5.0,999708174
23798,164,4440,5.0,999708209
23810,165,1197,5.0,1046741873
23811,165,1198,5.0,1046741758
23814,165,1291,5.0,1046741888
23831,165,4963,5.0,1046741972
23842,165,5466,5.0,1046741411
23856,165,5952,5.0,1046741479
23864,166,1,5.0,1189980529
23870,166,50,5.0,1188774404
23885,166,588,5.0,1190827475
23904,166,1210,5.0,1188926273
23921,166,1500,5.0,1188774658
23927,166,1682,5.0,1189038119
23937,166,2329,5.0,1188773610
23953,166,3000,5.0,1189038604
23974,166,4226,5.0,1188774408
23980,166,4973,5.0,1188774462
23991,166,5690,5.0,1188774618
24000,166,6711,5.0,1189980536
24006,166,7153,5.0,1188774339
24007,166,7361,5.0,1188774024
24012,166,8636,5.0,1189037855
24013,166,8665,5.0,1190828516
24014,166,8784,5.0,1190828746
24015,166,8798,5.0,1188774246
24018,166,26662,5.0,1189038287
24021,166,32587,5.0,1189037833
24022,166,33166,5.0,1188774239
24024,166,33794,5.0,1188774085
24033,166,46530,5.0,1189037932
24039,166,48516,5.0,1188774406
24042,166,49272,5.0,1188774291
24051,166,54286,5.0,1188774329
24063,167,223,5.0,1154721696
24066,167,318,5.0,1154722100
24068,167,353,5.0,1154718746
24087,167,745,5.0,1177516032
24098,167,1148,5.0,1154723076
24105,167,1215,5.0,1154721694
24117,167,1527,5.0,1154719029
24139,167,2502,5.0,1154722970
24146,167,3052,5.0,1154723017
24158,167,3751,5.0,1154722027
24159,167,3793,5.0,1154721538
24161,167,4011,5.0,1154721700
24177,167,4993,5.0,1154721752
24189,167,6283,5.0,1154721982
24201,167,7842,5.0,1154721942
24214,167,33794,5.0,1154719082
24215,167,34405,5.0,1154721565
24218,167,38038,5.0,1154719331
24235,168,608,5.0,1306801670
24237,168,750,5.0,1306801677
24239,168,858,5.0,1306801724
24241,168,908,5.0,1306802820
24244,168,923,5.0,1306801900
24246,168,1086,5.0,1306801729
24247,168,1089,5.0,1306802560
24249,168,1172,5.0,1306801666
24251,168,1201,5.0,1306801930
24252,168,1203,5.0,1306801599
24253,168,1207,5.0,1306801608
24254,168,1208,5.0,1306801984
24256,168,1212,5.0,1306802055
24257,168,1213,5.0,1306802015
24259,168,1221,5.0,1306801827
24264,168,1247,5.0,1306802167
24265,168,1248,5.0,1306802369
24266,168,1252,5.0,1306801889
24268,168,1263,5.0,1306801999
24278,168,1950,5.0,1306801791
24282,168,2858,5.0,1306801883
24285,168,3030,5.0,1306802137
24287,168,3152,5.0,1306802028
24293,168,3681,5.0,1306802012
24296,168,4406,5.0,1306802534
24298,168,5291,5.0,1306802788
24302,168,7256,5.0,1306801879
24306,168,8228,5.0,1306801942
24307,168,8949,5.0,1306802218
24308,168,26078,5.0,1306802421
24311,168,33564,5.0,1306802157
24312,168,44555,5.0,1306801838
24316,168,68157,5.0,1306801912
24323,169,3,5.0,1078284750
24324,169,5,5.0,1078284788
24331,169,62,5.0,1078284604
24333,169,104,5.0,1078284796
24340,169,317,5.0,1078284717
24341,169,318,5.0,1078284475
24352,169,500,5.0,1078284556
24353,169,524,5.0,1070251128
24354,169,527,5.0,1078284493
24357,169,586,5.0,1078284644
24358,169,588,5.0,1059427530
24360,169,595,5.0,1059427515
24370,169,899,5.0,1059427559
24371,169,914,5.0,1059427248
24373,169,919,5.0,1078284334
24374,169,934,5.0,1059428008
24375,169,953,5.0,1059427133
24377,169,1028,5.0,1059427087
24379,169,1035,5.0,1059427524
24381,169,1073,5.0,1059427936
24386,169,1136,5.0,1059427872
24389,169,1246,5.0,1078284867
24400,169,1393,5.0,1078284681
24408,169,1682,5.0,1078284875
24409,169,1721,5.0,1078284611
24413,169,1947,5.0,1078285264
24420,169,2028,5.0,1078284565
24428,169,2501,5.0,1085699728
24429,169,2502,5.0,1078285093
24435,169,2683,5.0,1078284762
24436,169,2706,5.0,1078284800
24441,169,2792,5.0,1079310759
24443,169,2804,5.0,1059427150
24444,169,2942,5.0,1079310728
24449,169,3160,5.0,1075135424
24458,169,3536,5.0,1059428134
24460,169,3594,5.0,1070251166
24467,169,3916,5.0,1085699668
24468,169,3948,5.0,1059428272
24469,169,3967,5.0,1079310696
24470,169,3988,5.0,1059494725
24480,169,4306,5.0,1085699612
24481,169,4308,5.0,1059427608
24490,169,4857,5.0,1059427574
24493,169,4886,5.0,1059427905
24496,169,4936,5.0,1059427699
24538,169,5989,5.0,1059429189
24539,169,5991,5.0,1059427542
24549,169,6331,5.0,1085699639
24551,169,6345,5.0,1059427702
24554,169,6377,5.0,1059427390
24559,169,6565,5.0,1085699714
24567,169,6936,5.0,1070250064
24568,169,6944,5.0,1073180053
24572,169,7080,5.0,1073179853
24576,169,7153,5.0,1073179582
24579,169,7318,5.0,1082229345
24581,169,7381,5.0,1082229300
24582,169,7614,5.0,1085699700
24583,169,8008,5.0,1085699657
24584,169,8360,5.0,1092373232
24586,169,8641,5.0,1092373285
24592,170,34,5.0,840472895
24611,170,318,5.0,840380930
24640,171,1,5.0,866904159
24641,171,25,5.0,866904159
24642,171,29,5.0,866904396
24643,171,32,5.0,866904158
24645,171,47,5.0,866905267
24646,171,81,5.0,866904379
24647,171,111,5.0,866905308
24648,171,141,5.0,866904159
24649,171,163,5.0,866905308
24650,171,176,5.0,866905925
24653,171,290,5.0,866905820
24654,171,296,5.0,866905241
24656,171,318,5.0,866905647
24658,171,380,5.0,866905647
24659,171,428,5.0,866905795
24662,171,485,5.0,866905683
24664,171,541,5.0,866905738
24666,171,555,5.0,866905308
24667,171,592,5.0,866905240
24668,171,593,5.0,866905241
24669,171,596,5.0,866905707
24670,171,608,5.0,866904192
24672,171,661,5.0,866904261
24673,171,707,5.0,866904301
24674,171,714,5.0,866904502
24675,171,720,5.0,866905795
24677,171,761,5.0,866904301
24681,171,800,5.0,866904379
24682,171,801,5.0,866904485
24685,171,858,5.0,866904261
24686,171,861,5.0,866905882
24688,171,903,5.0,866905882
24690,171,994,5.0,866905907
24692,171,1051,5.0,866904563
24693,171,1073,5.0,866904192
24694,171,1079,5.0,866905738
24695,171,1080,5.0,866905763
24696,171,1089,5.0,866905820
